73	500	684	600	62					
114	956	97	619						
126	677	382	365	875					
472	694	895	934	433					
488	524	102	353	551	542	79	560		
977	371	161	688	830	239				
906	149	327	135	166	346	577	162		
213	78	674	333	514	292	235	907	98	484
579	857	167	714	501	631	866	55		
998	414	186	130	782	684				
194	420	486	672						
104	657	513	468	583	629	877	570	949	
988	333	617	860	51	651	120	769	591	981
444	31	465	694	598	88				
962	399	155							
422	889	81	113	245					
994	311	891	426	599	227	926	273	519	406
371	562	817	403	159	766				
235	167	687							
897	137	746	701	294	907	608	816	206	424
782	952	528	641	461	439	840	401	135	
69	513	211	692	195	763	475	92		
145	863	534	997						
404	942	523	488	530	880	732	450	106	394
700	802	789	685	786	969				
864	72	299	837	79	379	545			
805	388	76	695	606	465				
637	73	444	288	483	450	21	819	298	
880	808	566	68						
551	442	649	904	682	613	163	336		
996	674	788	181						
784	522	441	181						
434	538	293	427	392	266	364			
200	69	759	127	394	111				
840	979	42							
814	347	380	36	248	669				
510	933	644	833						
474	409	471	246	579	783	92	598	474	
274	515	684	91	448	458				
171	385	299	185	715	851				
723	60	234							
204	197	227	326	137	829	660	943	251	
854	278	719	100	36	530	340			
268	759	600	613	515	616	429	303	932	
843	714	126	400						
142	207	433	310	736					
225	707	453	725	178	282				
252	402	50	397	399	686	706	668	348	
961	478	821	931	946	579	678			
922	875	228	703						
73	382	205	656	746	399				
865	204	26	940	313	814	562	376		
324	233	679	323	327	894				
45	651	905	894	197	190	773	812		
929	508	283	988	445	301				
63	224	883	318	924	962	872			
145	433	359	580	299	798				
916	242	860	566	431	912	191			
210	638	699							
640	22	182	676	652	191	118	349	399	
823	823	654	875	522					
749	276	806	355	308	958	606			
929	304	677	335	615	616	395	380	261	368
859	345	170	563	465	391	357	305		
290	339	570	964	303					
151	199	932	183	289	429	230			
311	258	879	42	47	917				
228	270	840	199	58	470	218	471	521	619
810	775	117	576	934	841	867	533	442	408
652	358	617	677	687	122				
738	580	931	475						
200	443	113							
959	501	158	751						
226	410	827	372	853					
917	95	693	304	651	758	706	580		
492	107	65	582	589	678	669	654	772	619
542	505	415	741	781	254	458	895		
935	414	566	56	653	880	297			
400	871	507	837	22	994	519			
144	510	398	653	834	82	368			
267	710	886	380						
987	20	192	834	875	899	664	922	695	
840	902	822	969						
285	381	925	702						
506	455	486	510	411					
302	857	165	898						
291	393	289	980	96	544	315			
411	913	909	776						
817	149	546	193						
791	876	11	240	741	966				
189	510	649	627	289	648	28			
502	694	509	729	66	833	426	693	893	118
706	684	899	790	739	308				
809	861	396	343	889	814	286	693	983	
309	747	733	749	529	241	230	964	645	978
61	114	707							
200	424	676	763	764	310	703	701	235	
734	643	508	512	705	168	729			
950	633	435							
321	204	700	683	108	767	443	92	603	486
554	826	727	965	516	99	34	948		
940	83	203	535	712	114	961			
186	716	474	951						
899	670	731	157	366	107				
376	280	38	370						
613	183	457	894	132					
930	871	791	935	887					
146	639	345							
739	73	831	61	538	912	644	954	585	
563	675	709	450	561	94	315	250	503	
231	208	494	206						
374	386	518	179	994	495	245	388	378	849
105	19	821	901	812	864	999			
920	676	885	509	414	51	271			
406	805	720	420	758	557				
861	723	944	300	676	717	627	635	325	
639	460	636	82	101	391	449	887		
423	337	885	524	28	737	483	379	682	
803	447	148	924	951	148	594			
999	122	575	389						
947	560	245							
102	833	152	761	871	181	482	722	531	309
908	977	373	655	142	992	664	925	772	368
387	970	910	726	423					
185	485	375	549	869					
396	743	885	291	56	112	302	396	678	826
514	729	288	745						
229	446	139	224	605	841	787			
149	532	137	150	82	959	853	891	365	
874	563	35	89	874	295				
196	406	573	885	378	930	437	101	82	
187	691	76	320	113	751	639	1000		
30	958	42	629	899	897	143	235		
900	249	532	205	934	450				
834	585	415	75	940	239	256			
275	11	51	758	285	10	699			
405	999	614	318						
275	886	248	120	955	124	706			
741	206	909	209	970	358				
847	336	349	984	600					
745	743	111	24	475	128	699			
79	239	689	479	607	813	838	238	884	555
623	189	567	85	695	712				
775	137	434	999						
635	50	752	129	228	148	14			
622	430	161	938						
31	835	649	743						
111	296	673	554	804					
196	904	237	862						
285	274	599	136						
552	499	625	873	855	949				
800	131	352	306	887	441	465	913	667	539
274	907	433	834	838					
605	290	725							
190	640	124	373	810	13	130	581		
202	179	434	499	921	991	316			
750	949	117	741	221	617	234	434	92	879
607	155	739	296						
330	549	550	581	343	221				
771	589	930							
73	639	27	766						
924	503	558	355						
977	395	712	109	642	985	291	446		
539	594	198	369	333	547	840	361	842	283
956	714	92	302						
980	946	695	441	210	808	462			
799	544	973	576	794	289	948	692	670	
834	800	821							
474	426	54	340	416	640				
223	943	752	142	909	200				
473	397	895							
201	485	147	725	452	501				
619	222	869	527	398	845	123	428	268	219
502	138	683	951	202	598				
705	230	527	634	310	644	172	471	942	885
484	120	704	171	585	732				
839	901	883	103	998					
546	83	285							
926	245	952	724	727	493	335			
643	833	623							
347	325	609	680	793	184				
688	715	502	351	767	304	490	696	865	
502	255	22	541	838	901	240			
887	643	565	29	775	711	972	286		
282	920	160	608	158	139	229	827	398	
974	895	183	430	160					
914	859	758	645	776	325	800			
805	529	695	492	350	396	612			
862	53	771	649	426	664	312	318	367	
707	608	626							
765	421	624	611	233	723	940	771		
725	68	430	254	208					
560	652	41	59	623					
12	127	175	778	835	35	947			
862	471	708	385	444	330				
305	48	180	147	767	177	606	13		
230	324	607	625	918	434	693	295	504	
521	507	148	457	577	729	803	809		
571	458	748	152	481					
944	976	136	676	689	166	398	110	36	
636	630	671	427						
868	258	672	46	438	36	364	595	162	
687	79	688	457	866	473	700			
348	548	822	553	10	607				
979	915	236	47						
769	835	617	891	655					
753	572	395							
654	669	689							
160	591	812	521	762	771	244	560		
570	773	406	55						
752	591	517	431	535	194	713	595		
514	359	36	239	394	345	813	243	741	945
640	398	758	212	570	121	28	14		
258	971	644	963	42	631	560	868	338	
925	611	579	445	277	627	242			
223	100	647	358						
605	979	394	938	989	30	133			
132	462	125	279	711	883	985	288		
971	656	137							
589	957	292	337	845	426	144	412		
702	178	606	234	370	204	159	971		
553	912	16	600	903	642				
897	700	606	537	353					
134	362	724	28	209	315				
92	850	279	974	375	888	229	80		
806	349	29							
359	760	146	557	345	227				
661	809	905	953	634	886	465	683		
214	852	644	48	668					
234	478	561	328	883	303	236	159	618	
342	726	265	402	787	176	918	321	131	
599	951	210							
173	334	324	373						
642	902	649	741	137					
141	329	893	389	192	126	12			
38	172	455	601	918	627	190	878		
195	36	690	738	969					
198	893	842	872	493					
855	44	607	370	585	530	677	933	655	
919	45	836	62	403	748	444	31	101	
605	111	694	511	549	34				
836	395	645	763						
55	769	260	261	578	840	480			
709	541	423	72	71	233	273	132	808	337
610	362	352	457	273	665				
605	906	759	885						
774	402	615	612	448	898	514	140	700	496
302	305	772	372	718	472	349	661	135	800
223	715	531	908	418					
84	408	256	757	624	383	388	301		
804	744	268	601	60	487	927			
689	886	735	735	414	309	639	82		
503	257	938	181	60	949	241	321	457	
483	304	726							
116	63	101	853	76	348				
260	720	734	473	45	754	325	651	738	
868	980	914	263	62	323	567			
676	878	502	450	53	866	126	702		
558	568	209	789	633	569	412			
550	251	936	686	296	817	223	866		
354	672	342	262						
427	785	207	658	911	335	683			
512	202	306	84	942	573	560			
864	430	167	743	871					
268	714	439	53	529	271	658	372		
362	937	421	963	584	451				
752	757	61	626	104					
442	759	918							
586	321	118	978	147	472	904	892		
248	77	209	502	668	554	430	651	96	
1000	206	415	857	361	100	532			
101	753	142	412	722	273	986			
732	994	778	941	694	975	858			
501	582	482	91	532	509	197			
442	846	826	511	732	459				
259	874	228	523	437	740	299	278	177	632
191	480	686	592	433	833	58	53	548	703
581	516	475	806	675	868	100	655	345	567
980	77	48	545	884	864	889	112	416	726
905	176	553	88	163	270	848	68		
307	950	385							
936	410	74							
956	487	414	469	62	960	933			
498	375	407							
49	36	218	401	378	661	431	753		
182	19	11	955	936					
132	94	690	468	163	818				
46	723	613	854	202	490	368			
403	564	864							
216	909	345							
652	660	653	330	326	324	108			
966	532	20	809	582	34				
952	113	663							
915	96	610	672	537					
647	181	72	159	343					
114	370	774							
187	921	978							
842	746	909							
515	730	259	189	190	58	366	946	698	142
328	129	920	690	278	822	538	227	645	
427	938	147							
698	68	278							
27	872	209	323						
858	509	79	824	201					
853	347	545	493	385					
610	150	440	217						
558	664	725	362						
430	421	758	370	665	546	333	683		
586	198	505	503	380	716	879	460	710	258
823	533	123							
590	19	282	428	509					
805	493	144	898	515					
201	192	721	550	644	986	352	703	700	318
59	541	884							
478	764	515	623	253	304	361	145		
340	308	822	542	950					
178	28	532	377	690	25				
842	397	338	31	132	292				
941	291	691	147	40	239				
218	754	931	986	638	705	868	79	28	
620	676	229	189	123	565				
679	93	886	187	547					
745	783	782	829						
840	350	504	328	526	794	918	659		
951	927	308	760	877	957	102	735	388	
225	270	295	591	420	922				
991	894	339	939	170	140	841	720		
534	706	558	493	28	184	106	969		
945	651	741	501	255	80	134			
709	453	782	408	196					
43	749	943	564	876	76	843			
691	688	912	564						
826	115	192	723	441	751	182	402	199	
108	619	943	456	513	703				
175	376	799	674	533	781	999	689	375	965
335	37	479	229	304	547	376			
795	667	540	257	994	422	815	905		
563	768	336							
445	383	538							
721	74	564	973	496	86	448			
882	406	153	206						
867	161	644	474	364	706				
354	592	548	310	476	421	684			
630	738	832							
959	368	464	642	125	204				
404	948	845	278	564					
614	750	480	820	880	273	563			
940	767	956	528	580					
952	45	626	650	916	202				
334	357	664	717						
659	1000	356	949	143					
107	433	644	253	944	605	584			
362	233	651	68						
388	535	237	940	528	626	51	624	827	78
456	625	828	632	267	299	206			
603	609	193	745	370	389	410	303		
364	595	819	93	665	352	375	308	456	94
334	646	276							
193	982	482	848						
964	749	228							
434	252	757	707	783	807	919	107	618	
296	13	770	210	541	257	190	535		
983	674	101							
754	612	797	757	733	583	840	278	782	
683	183	461	979	691	689	585	931	887	
819	441	432	175	67	471	710	320		
219	558	113	598						
406	683	601	884						
448	125	815							
441	57	690	236	88	286	954	723		
502	185	405	376	740	447	920	144		
523	637	136	536	534	643				
282	199	913	533	304	393				
837	244	319	923	444	394	117	663	347	959
796	948	877	944	60	527	885	514		
148	721	965	354	244	980	131	379	507	293
159	536	514	722	106	195	328	781		
982	191	674	640						
811	480	60	178	83	573	780	764		
893	202	465	543	837	793	550	170	135	995
680	53	548	934	606					
13	664	483	695	34					
855	239	510	515	926	176	979	368	729	
698	461	475	472						
299	197	171	864	257					
34	843	292	982	670					
452	178	891	64	71	342	561			
502	874	159							
709	551	381	407	963	321	619	363	317	975
408	654	728	425	613	898	431			
821	671	487							
933	328	444	829						
691	263	884	313	365	829	971	749	831	
177	622	861	700	72	988	495			
67	884	963	791	455	780	852	697		
250	838	18							
60	80	563	781	924	536	542	152		
162	53	40	400	541	650				
791	438	219	350	30	238	69	790	350	551
329	904	496							
163	237	492	380	463	421	819			
153	228	188	453	374	945	868	525	241	
896	103	576	771	968	760	298	585		
411	343	20	242	181	14	183			
514	233	384	36	272	987	100	761	471	
137	467	408	387	541	11	907	215	714	282
605	732	173							
892	938	632	711	943					
460	718	768	764	470					
277	903	540	27						
440	499	605	406	789	873	699	61	779	
49	343	192	863	437	776	545	363	650	
470	910	510	524						
864	395	52	596	90	674				
67	527	401	733						
180	279	695	982	521	555				
715	641	618							
24	781	252	426	842	270	797	28	251	933
258	607	663	280	218	843	177	872		
969	63	371	983	617	414	270			
713	877	187							
926	767	79	319	123					
900	125	66	900						
551	165	908	237	575	246				
331	449	227	273	65	736	35	634	90	
747	767	769	541						
249	653	247	167	911	268	70			
611	387	981	589	904	156				
390	180	609	998	52	12	711	742		
962	703	148	161	31	267	614	677	585	449
878	36	268	174						
253	105	70	42	994	198	861	544	499	
217	617	862	101	630	386	563	154	604	
364	283	689	984	406					
626	909	952	859	791	814	483	990	142	570
318	662	313	892	626	921	407			
447	58	398	796	880	954	377	826	734	
797	835	818							
956	319	321	847	554	601	195	537	154	521
844	622	140	186	717	241	260			
42	243	857	749	305	720	38	713	851	712
617	71	621	957	502	696	921	936		
998	69	616	911	150	776	675	539		
13	628	849	915	431	210	830	217	321	
192	345	346	959						
744	83	201	164	99	534	656	824		
626	750	836							
444	242	152	566	635	937	136			
883	598	97	829	29	746	231			
99	741	329	451	561	581	590			
672	659	532	232	628	588	603			
760	974	568	63	450	913				
669	767	710							
447	368	178	513	708	818	346	221		
931	453	369	156	911	122	51			
747	459	98	505	531					
686	193	617	876	726	87	35	815	973	
125	502	728	973						
821	841	172	877	423	601	713	289	106	
520	461	810	664	378	101	523	614		
777	441	974							
43	419	300	553	339					
562	202	899	565						
302	627	569	639	644	779	765	327	263	
472	181	644	39						
407	591	264	713	669	542	670	643		
232	137	897							
266	288	601	211	561					
334	360	29	847						
630	247	861	86						
408	615	997	627						
413	97	282	708	691	330	304			
953	335	786	878						
431	513	993	158	202					
867	806	359	367	595	678	806	59		
584	146	847	936	876	87	866	294		
812	913	677	842	788					
506	54	748	131	17	46	843			
570	882	368	92	938	296	838	386	841	194
67	234	14	682	382	808				
766	215	558	889	868	638	602	903		
530	865	331	259	980					
977	849	561	185						
388	491	481	540	917	642	972	408	384	833
462	367	608	323	807	851				
163	655	458	900	320	33	560	853		
273	129	598	816	154	398	404	413		
294	884	870							
900	666	291	382	308	524	456	194		
260	396	165	891	593					
217	56	242	955	387	120	732			
868	690	157	909	475	724	214			
44	684	21	684						
552	818	371	525	127	570	300	297	849	
626	979	355							
328	998	866	790	854	522	625			
730	911	121	293	412	841	369			
600	657	37	636						
681	190	144	256	128	566	80	971	107	
352	67	55	197	389	445	100			
326	758	249							
139	435	591	356	645	279	805	121	883	
247	460	450	79	677	404	90			
263	196	451	699	230	493				
24	707	734	917	789	794	194	759	836	
385	526	358	900	824	116	235			
407	649	467	21	683	444	247	232	729	854
345	377	434	447	74	882	761	608	118	
999	918	802	878	690	490				
95	636	886	315	910					
842	966	400	609	658	247	65	19	521	461
62	923	850							
854	489	503	631						
157	512	771							
769	85	887	631	978	653	376	682	16	
228	116	859	582	40	137	990			
995	81	526	866	627	43	406	17	187	739
758	59	662	932						
292	117	358							
637	58	480	208	983	177	308	579	573	969
151	693	229	55	855	279	468	129	853	907
19	562	877	875	139	192				
701	142	561	394	209	659	328			
565	622	705	651						
349	929	657	474	898	247	508	612	427	
193	903	96	630	481	274	801	826	548	
153	523	293	871						
940	188	498	135	193	848	18			
74	241	909	873	384					
935	915	923	42	916	648	162	962	640	999
233	384	507	363	478	561	686			
601	447	906	341						
366	392	442	550	779					
324	122	730	101	302	405	113	678	129	
639	848	103	371	898	484	267			
857	443	990	145	512					
475	726	938	953	591	65	689	560	403	
96	277	95	952						
132	239	129	684	260					
512	792	87	19	746	434	755			
757	659	185	601	696	889	407			
257	966	173	46	13	106				
49	473	989	964	26	184	394	674		
898	760	564	738	282	878	671			
839	980	214	584	252					
576	23	471	448	340	890	455	862	737	646
219	743	489	720	102	392	195	713	677	73
949	151	774	319	691	517	890			
310	325	400	553	440	715				
299	956	778	284	524	124				
533	85	967	299	29	418	558	96	337	402
596	481	645							
247	425	792	940	355	537	777	144	420	446
498	892	632	375						
150	157	551	325						
889	909	41	549	14	85				
981	743	470	895	446	583	709			
808	186	223							
855	629	18	365	533	966	37	755		
448	330	748	152	363	208	634			
365	490	511	375	688	647	365	992		
397	151	942	835	630					
946	500	170	426						
40	597	428	754	497	264	981	829	234	859
404	607	473	955	907					
385	703	558							
548	382	300	813						
964	824	843	390	408	689	569			
931	653	406							
29	233	64	107	956					
634	799	100	116	689	954	488	331		
920	853	570	278	154	298	767	45	677	
384	526	963	208	693					
856	235	32	846	457	301				
571	865	338	172						
629	180	281	474	206	61	558	177	311	
546	822	586	851	709	644	588			
649	231	164	299	263	449	360			
218	274	447							
109	122	393	893	344					
646	947	865	879						
369	24	798							
123	856	532	792	50					
581	270	632	757						
719	324	241	387	743	526				
594	119	908	975	376	796	505	625		
998	422	926	470	245	963	959	984	377	751
708	133	823	58	673	696	199	407	651	946
996	136	264							
67	563	970	618	868					
922	653	682	641	226	556	629			
338	208	495	668	169	613				
971	307	556	821	689	77	930	808	87	
291	435	942	271						
928	319	927	444	540					
181	96	256							
343	49	142							
96	905	856	114	930	158	111	193	70	
367	537	549	133	573	615	601			
482	281	477	597	541					
553	896	407	121	123	400	204	94		
463	807	739	201	223					
187	157	304	621	145	661	93	156	232	495
268	809	29	589	50	70	73	571	564	
382	904	66							
580	417	94	674	880	826				
619	244	639	720	207	860	667	821	507	
564	243	461	135	586	160	749	257		
57	795	134							
359	95	698	768	47	437	864	208	880	
932	188	390	863	830	803	442	395		
278	206	217	233	235	963	614			
352	304	166	743	469	169	123	318	596	
149	438	922	461	286	314				
512	317	62	128	30	568	855			
951	196	353	284	726	632	867	156		
218	954	543	751	350	422	577			
102	688	354	690						
835	538	748	564	618	252				
399	69	204	379	391	690	35			
804	543	966	927	575	867	799	73		
654	897	178	597	939					
206	548	671	946	980					
41	362	677							
806	221	222	891	873	701	214	866	217	
90	360	956	749	595	71	994			
942	34	931	121	287	836	35	957		
511	568	501							
163	108	541	604	836	871	476	588	299	575
681	344	525							
329	57	50	359	501	173	115	437		
576	178	440	645	416	519	385	339		
441	579	524							
19	609	956							
871	600	120	246						
937	180	130	174	793					
759	365	607	585	856	292	701	146	948	
378	589	557	329	589	513	736			
757	337	740	469	661					
787	911	43	318	344	200	33	256	704	296
558	483	812	233	806	372	162	875	237	707
677	99	184	44	253	761	583	760		
112	489	727	692	401					
671	319	391	444	390	452	514	294	802	216
204	790	303	356	27	901	901	158	267	298
230	168	317	771	649	363	262	894	796	983
318	282	671	508	717	603	364	33	493	
84	725	222	903	518	100	824			
68	144	934	373	308	644	210			
146	22	551	856	414	259				
694	893	911	387						
660	247	368	277						
336	714	656	343	990	997	956	455	55	235
297	891	380	656	66					
142	991	509							
841	687	496	303						
348	71	494	498	644	648	86			
402	206	610	365	528	980				
553	840	754	411	105	923	907	553		
715	673	388	255	484	25	218			
845	198	633	533	933	233	646			
259	547	78	729	161					
34	164	258	169	238	163				
790	406	766	68						
64	327	602	415	604	965	589			
662	165	227	653	565	584	428	459		
482	661	977	105	737	444	753	815		
312	216	816							
237	349	669	628	337	898	962	911	909	222
641	967	929	33	906	408				
426	807	495	107	656	305	502	902	737	
637	761	277	334	178	40	633	640	605	634
936	158	737	915	324					
592	72	428	849	133					
896	953	625	45	296	925	333	482		
784	816	821	310	413	330	608	700	501	358
344	634	453	870	715	324	186	456		
264	466	65	453						
351	266	525	683	580	230	566	643	451	117
95	187	556	55						
477	432	258	25						
442	283	225							
502	706	984	751	895	129	764	707		
840	339	876	772						
40	660	572	309	877					
408	490	805	762	886	475	123			
133	564	781	124	693	535				
786	816	993	959	436	886	490	389		
445	798	27	171	920					
747	469	171	909	256					
793	946	725	928	274	835	676			
801	610	64	714	830	725	486			
969	495	798	245	15	805	941	721	279	26
418	568	359	373						
873	550	677	727	241	758	345			
138	365	364	553	817	637	603			
794	324	904	89	854					
477	103	118	878	877					
949	608	194	286	417	723	930			
420	183	259	880	887	562	449			
296	667	535	910	807	623	790	568	681	
293	574	507	445	990	853	948	978	807	68
762	907	635	291						
357	577	439	658	197					
874	245	88	484	529	847	259	816	888	749
409	395	600	673	376	78				
496	839	801	467	450	751	584	706		
89	167	697	424	320	671				
931	124	197							
672	968	322	795	864	441				
442	299	476							
915	856	217	680	54	319	526			
14	671	507							
596	532	965	733	391	156	621	932		
442	538	435	364	943	984	317			
312	818	821	727	662	940				
549	384	780							
456	44	55	813	576	149				
105	469	364	301	975	158	551			
914	837	267	163	92	752	712			
202	300	548	367	676	502				
751	433	302	976						
173	182	855	927	347	513	539			
446	261	443	201						
529	146	907	749						
168	341	253							
681	792	662							
833	876	816	889	60	719	738	804		
895	776	17	559						
394	407	957	400						
42	62	537							
882	282	111	957	144	632	352	561	802	109
882	811	931							
972	658	215	377	896	172	610	101		
584	373	637	575	596	77				
704	394	198	581	110	652	151			
392	777	742	32	540	59	955			
788	285	450	10	946	126				
108	544	945	682	587					
128	565	421	464	744	236	525	975	579	
408	309	45	775	971	524	662			
728	808	521							
572	491	361	826	543	401				
58	667	287	615						
751	190	288	842	526	716	726	920	115	
259	735	499	337	736	994	428			
692	993	354	214	598	428	30	597	31	
283	128	132	522	180	334	690	266	917	324
622	593	960	305	169					
814	507	606	588	276	525	177	423	342	
554	999	14							
324	436	312	200	83	792				
808	73	453	71	392					
823	485	951	757	346	933	279	47	953	435
905	224	587	780	665	645	617			
175	569	117	142	840	611				
85	35	903							
140	621	674	106	297	611	497			
906	18	280	121	358	220	290	122		
546	865	52	915	829	525	753	144	102	820
186	172	10	624	988	887	660			
152	428	610	876	672					
153	563	459							
995	33	438	583	921	326	278	241	296	
684	586	872	529	20	881	855			
633	291	926	320	297	28	387	960		
218	312	327	85	413	946				
278	883	239	479	962					
116	325	605							
12	884	68	608						
36	240	23							
646	651	416	234	264	273				
706	996	960	736	566	895	689	643		
423	962	237	940	744	994	496	385		
99	669	392	83	333	250	535	871	584	
604	810	254							
661	333	980	742	629	163				
897	559	598							
781	322	984	176	772	110				
492	751	529	625	156	198				
563	105	343	267	272	257	229	829		
829	63	559	288	695	921	273	629	864	
652	823	467	446	376	469	303	761	325	
410	385	118							
698	42	774	465	284	186	259	113	793	557
961	735	14	643	791	136	362	632	114	630
998	470	310	594	435	130	507	699	456	346
833	990	961	215						
353	996	565	36	684	199	214	410		
585	831	642	99						
123	127	259	876	318	708				
480	658	631	702	314	976	908			
39	503	710	193	970	241	623	543	924	
218	856	542	191	219	944	23	419		
376	41	451	358						
937	904	125	448	463	767	96			
551	719	78	810	567	608	929	233		
983	512	416							
172	862	736	324	858	477	679	150	671	33
769	704	41	158	785	398	204			
937	598	447	702	529	196				
123	772	651	914						
374	910	220	418	459	59				
223	229	494	410						
689	283	592	327						
233	954	876	24						
644	988	324	918	896	322	881	952	678	
579	839	638							
110	747	815	711	282	345	514			
725	16	441	646	346	911	916	833	227	
614	63	910	311	192	598	659	479		
746	84	169	865	554	66				
933	473	901	120	692	521	443	621	384	
562	297	259	477	287	876	903	743	327	615
906	250	462	456	211					
365	113	927							
53	733	191	647	551	248	714	648	106	
856	943	650	493	595	330	31	842	709	452
571	302	50	844	939	478	618			
444	34	460	434	556	237	892	964	406	626
747	34	313	429	791	758	311			
580	224	920	884	916	843	360	295	263	988
26	288	445	902	647	796	905			
235	179	229	879	249	794	898	446		
366	300	394	845	948	159	481	514	975	411
815	530	933	539	63	166	87			
704	767	567	18	501	668	412	810	443	
336	81	417	837	769					
795	975	455	597	732	398	982	183	767	209
447	921	234							
897	745	949							
642	755	236							
131	317	705	557	467	983	796	668	161	
404	313	94	528	427	362				
203	777	836	599	714	563	303	873	314	
593	551	368							
396	702	212	430	826	401	281			
930	544	748	637	677					
36	857	909	488	655	451	837	298	398	
288	154	265	154	194	149	181	477		
429	723	886							
113	273	756	613						
341	32	976	757	59					
159	666	976	566	626	274	17	555		
79	631	338							
413	36	884	102	722	407				
446	201	457	98						
784	738	491	809	998	372	208	805	353	925
659	686	272	620	384	106				
520	463	961	908	453	906	510	180		
574	791	86	107	114	649	449	451	274	59
32	872	918	929	408	539	307	499		
298	655	818	746	69					
391	856	740	595	771	135	951	883	981	720
359	288	898	234	462	216	835	200	269	
24	239	950	54	823	91	16			
835	540	214	755						
699	458	269	123	65	394	778	413	585	397
784	282	363	892	662	741				
140	183	380	898	664					
300	54	336	293	99	694	462			
992	358	314							
248	720	621	72						
989	220	710	426	960	518	125	701	62	
936	367	877							
640	675	235	230						
845	612	120	814	427	687	135			
450	615	532	69	293	336				
685	201	197							
808	583	562	860	283					
171	389	533	234	583					
628	528	991	28	669	532	560	934	887	
292	491	575	861	466	712				
259	46	51	782	729					
259	881	241	916	742	825	435	511	309	414
630	480	999	558						
960	27	167	437	917	649	370	242	712	
612	628	888							
162	905	899	550	468	519	199	728	801	63
681	61	725	812	92	432	911	298	484	991
652	732	761							
394	848	669							
631	740	551	64	944	489	59	487	375	445
432	251	695	49						
157	910	314	852	249					
754	632	761	558	28	588	744			
920	872	641	557	96	485	514	523	595	973
93	711	363	196	527	140	630			
490	934	451	32						
508	462	796	842	538	81	175	940	909	858
683	241	866							
694	271	455	118	531	220	426	319		
907	133	213	125	659	856	744			
120	130	935	542	332	898	415	957	688	959
540	393	354	463						
230	792	219	959	132					
823	556	805	808	151					
928	644	811	245	253	841	824	493		
730	736	153							
927	226	456	615	996	188				
899	403	911	967	850	495	894	267	566	
24	33	389	836	720					
795	67	18	578	100	759				
405	633	734							
856	21	435	407	861	622	856			
111	512	468	128	949	368	912	885	146	
59	971	972	907	303	379	186	328	783	763
173	856	518	606	404	100				
876	241	434	407	207	921	862	369	223	
60	748	565	748	728	976	931			
899	218	154	393	10	727				
524	725	71	973	834	50	523	371	346	
190	833	781	127	782	29				
12	748	832	715						
357	155	745	838	268	149				
765	954	391	66	777	994	48			
428	559	59	511						
456	712	735	485	319	337	352	237	563	48
838	277	319	534						
150	615	602	346	590	858	97	930	829	
972	51	456							
34	365	531	868	282	935	579	194	774	922
559	136	989	423	465	978	414	139		
348	755	808	734						
605	743	101	403	245	144	374	971		
14	450	894	776	987	63	26			
793	693	193	526	253					
776	969	399	311	671	532	507	224	845	736
137	826	800	269	895					
195	520	128	578	347	121				
466	959	992	666	427	62	408	929		
574	629	793	545	252	925				
256	202	928	748	574	888	57			
485	952	38							
414	74	237	510	313					
771	680	831							
500	908	908	503	914					
229	873	974	27	981	259	10			
976	397	67	424	868	351	488			
648	852	997	337	284	186	69	534	271	
441	309	981	371	109	757	890			
617	388	559	21	436	708				
523	411	31	650	996	81	938	371	669	
216	929	503	523	507					
610	418	457	440	194	507				
55	596	705	201	921	611	743			
234	214	758	323	687	28				
789	338	549	377	322	678	454	653	884	
173	834	150							
539	995	594	266						
769	885	341							
87	86	310	399						
768	971	555	606	409	810	306			
776	425	921	116	466	574				
562	522	148	82	417	864	611			
676	580	730	656	43					
581	845	841	670	344	24	557	384		
257	326	40	370	928					
534	332	376	924	761	473	315	363	418	
92	507	230	733	17	341	624	951	295	508
932	607	106	31	391					
647	309	967	424	301	945	533	398	963	215
772	132	580	495	797					
117	347	76	785	744	877	844	148	809	
904	356	218	405	914					
566	46	99							
628	536	286	711	677	229	266	404	983	
402	286	843	230						
829	590	35	671	634	334				
411	615	516	719	455	463	273			
570	99	880	85	926	800	997	195	990	530
142	746	845	914	275					
813	514	478	352	538	931	98			
184	558	315	913	655					
871	754	321	134						
957	749	661	841	127	88				
661	239	506	329	253	55	911	378	245	616
574	565	417							
731	108	576							
811	928	410	721	957	942	878	494	141	193
105	436	415	615						
403	424	169							
859	388	260	172	643	212	901	281	932	738
939	310	689	407	338					
381	557	991	524						
205	106	417	37						
291	356	196	60	823	468	940			
977	907	856	120						
560	567	668	932	894	685	964	496		
122	139	53	10	399	914	155	941		
216	90	783	348	623	895	993	525	141	
998	134	532	938	487	858	638	619	516	
529	225	402	557	227	699	66	864	929	
523	979	982	535	93	858	172	785	131	
251	984	554	938	511	656				
139	475	983	754	581	601	545	570	542	
699	309	91	478						
928	325	543	246	63	248	185	360	563	652
363	158	450	232	880	153	952	80		
163	675	763	246	914	174	692	205	908	
805	236	519	103	490	580	21	626	676	
796	604	584							
287	252	145	996	430	987				
258	108	910	234						
711	46	540							
493	233	49	286	460	991	599	187		
368	89	145	611	435	248	763			
826	309	263	908	344	605	431	347		
738	879	140	667	828	460	385			
275	295	443	463	856					
175	38	249	572	609	114	672			
556	690	449	526	562	520	849			
893	33	989	676	907	888	473	846		
847	45	297	224	976	650	771	468		
791	608	320	259	45	865	482	966		
263	875	786	171	380	952				
230	36	464	540	315	406	216	236	467	
861	431	28	989	608	45				
